407.0,Literature and Medicine,Ronald Schleifer  Jerry B. Vannatta,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-19128-3,placeholder
408.0,Food Fraud Prevention,John W. Spink,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-1-4939-9621-6,link.springer.com/content/pdf/10.1007%2F978-1-4939-9621-6.pdf
